001 , Cholera
392.9 , Without mention of heart involvement
393 , Chronic rheumatic pericarditis
394 , Diseases of mitral valve
394.0 , Mitral stenosis
394.1 , Rheumatic mitral insufficiency
394.2 , Mitral stenosis with insufficiency
394.9 , Other and unspecified mitral valve diseases
395 , Diseases of aortic valve
395.0 , Rheumatic aortic stenosis
395.1 , Rheumatic aortic insufficiency
395.2 , Rheumatic aortic stenosis with insufficiency
395.9 , Other and unspecified rheumatic aortic diseases
396 , Diseases of mitral and aortic valves
396.0 , Mitral valve stenosis and aortic valve stenosis
396.1 , Mitral valve stenosis and aortic valve insufficiency
396.2 , Mitral valve insufficiency and aortic valve stenosis
396.3 , Mitral valve insufficiency and aortic valve insufficiency
396.8 , Multiple involvement of mitral and aortic valves
396.9 , Mitral and aortic valve diseases, unspecified
397 , Diseases of other endocardial structures
397.0 , Diseases of tricuspid valve
397.1 , Rheumatic diseases of pulmonary valve
397.9 , Rheumatic diseases of endocardium, valve unspecified
398 , Other rheumatic heart disease
398.0 , Rheumatic myocarditis
398.9 , Other and unspecified rheumatic heart diseases
398.90 , Rheumatic heart disease, unspecified
398.91 , Rheumatic heart failure (congestive)
398.99 , Other
401 , Essential hypertension
401.0 , Malignant
401.1 , Benign
401.9 , Unspecified
402 , Hypertensive heart disease
402.0 , Malignant
402.00 , Without heart failure
402.01 , With heart failure
402.1 , Benign
402.10 , Without heart failure
402.11 , With heart failure
402.9 , Unspecified
402.90 , Without heart failure
402.91 , With heart failure
403 , Hypertensive chronic kidney disease
0 , with chronic kidney disease stage I through stage IV, or unspecified
1 , with chronic kidney disease stage V or end stage renal disease
403.0 , Malignant
403.1 , Benign
403.9 , Unspecified
404 , Hypertensive heart and chronic kidney disease
0 , without heart failure and with chronic kidney disease stage I through stage IV, or unspecified
1 , with heart failure and with chronic kidney disease stage I through stage IV, or unspecified
2 , without heart failure and with chronic kidney disease stage V or end stage renal disease
3 , with heart failure and chronic kidney disease stage V or end stage renal disease
404.0 , Malignant
404.1 , Benign
404.9 , Unspecified
405 , Secondary hypertension
405.0 , Malignant
405.01 , Renovascular
405.09 , Other
405.1 , Benign
405.11 , Renovascular
405.19 , Other
405.9 , Unspecified
405.91 , Renovascular
405.99 , Other
410 , Acute myocardial infarction
0 , episode of care unspecified
1 , initial episode of care
2 , subsequent episode of care
410.0 , Of anterolateral wall
410.1 , Of other anterior wall
410.2 , Of inferolateral wall
410.3 , Of inferoposterior wall
410.4 , Of other inferior wall
410.5 , Of other lateral wall
410.6 , True posterior wall infarction
410.7 , Subendocardial infarction
410.8 , Of other specified sites
410.9 , Unspecified site
411 , Other acute and subacute forms of ischemic heart disease
411.0 , Postmyocardial infarction syndrome
411.1 , Intermediate coronary syndrome
411.8 , Other
411.81 , Acute coronary occlusion without myocardial infarction
411.89 , Other
412 , Old myocardial infarction
413 , Angina pectoris
413.0 , Angina decubitus
413.1 , Prinzmetal angina
413.9 , Other and unspecified angina pectoris
414 , Other forms of chronic ischemic heart disease
414.0 , Coronary atherosclerosis
414.00 , Of unspecified type of vessel, native or graft
414.01 , Of native coronary artery
414.02 , Of autologous biological bypass graft
414.03 , Of nonautologous biological bypass graft
414.04 , Of artery bypass graft
414.05 , Of unspecified type of bypass graft
414.06 , Of native coronary artery of transplanted heart
414.07 , Of bypass graft (artery) (vein) of transplanted heart
414.1 , Aneurysm and dissection of heart
414.10 , Aneurysm of heart (wall)
414.11 , Aneurysm of coronary vessels
414.12 , Dissection of coronary artery
414.19 , Other aneurysm of heart
414.2 , Chronic total occlusion of coronary artery
414.8 , Other specified forms of chronic ischemic heart disease
414.9 , Chronic ischemic heart disease, unspecified
415 , Acute pulmonary heart disease
415.0 , Acute cor pulmonale
415.1 , Pulmonary embolism and infarction
415.11 , Iatrogenic pulmonary embolism and infarction
415.12 , Septic pulmonary embolism
415.19 , Other
416 , Chronic pulmonary heart disease
416.0 , Primary pulmonary hypertension
416.1 , Kyphoscoliotic heart disease
416.8 , Other chronic pulmonary heart diseases
416.9 , Chronic pulmonary heart disease, unspecified
417 , Other diseases of pulmonary circulation
417.0 , Arteriovenous fistula of pulmonary vessels
417.1 , Aneurysm of pulmonary artery
417.8 , Other specified diseases of pulmonary circulation
417.9 , Unspecified disease of pulmonary circulation
420 , Acute pericarditis
420.0 , Acute pericarditis in diseases classified elsewhere
420.9 , Other and unspecified acute pericarditis
420.90 , Acute pericarditis, unspecified
420.91 , Acute idiopathic pericarditis
420.99 , Other
421 , Acute and subacute endocarditis
421.0 , Acute and subacute bacterial endocarditis
421.1 , Acute and subacute infective endocarditis in diseases classified elsewhere
421.9 , Acute endocarditis, unspecified
422 , Acute myocarditis
422.0 , Acute myocarditis in diseases classified elsewhere
422.9 , Other and unspecified acute myocarditis
422.90 , Acute myocarditis, unspecified
422.91 , Idiopathic myocarditis
422.92 , Septic myocarditis
422.93 , Toxic myocarditis
422.99 , Other
423 , Other diseases of pericardium
423.0 , Hemopericardium
423.1 , Adhesive pericarditis
423.2 , Constrictive pericarditis
423.3 , Cardiac tamponade
423.8 , Other specified diseases of pericardium
423.9 , Unspecified disease of pericardium
424 , Other diseases of endocardium
424.0 , Mitral valve disorders
424.1 , Aortic valve disorders
424.2 , Tricuspid valve disorders, specified as nonrheumatic
424.3 , Pulmonary valve disorders
424.9 , Endocarditis, valve unspecified
424.90 , Endocarditis, valve unspecified, unspecified cause
424.91 , Endocarditis in diseases classified elsewhere
424.99 , Other
425 , Cardiomyopathy
425.0 , Endomyocardial fibrosis
425.1 , Hypertrophic obstructive cardiomyopathy
425.2 , Obscure cardiomyopathy of Africa
425.3 , Endocardial fibroelastosis
425.4 , Other primary cardiomyopathies
425.5 , Alcoholic cardiomyopathy
425.7 , Nutritional and metabolic cardiomyopathy
425.8 , Cardiomyopathy in other diseases classified elsewhere
425.9 , Secondary cardiomyopathy, unspecified
426 , Conduction disorders
426.0 , Atrioventricular block, complete
426.1 , Atrioventricular block, other and unspecified
426.10 , Atrioventricular block, unspecified
426.11 , First degree atrioventricular block
426.12 , Mobitz (type) II atrioventricular block
426.13 , Other second degree atrioventricular block
426.2 , Left bundle branch hemiblock
426.3 , Other left bundle branch block
426.4 , Right bundle branch block
426.5 , Bundle branch block, other and unspecified
426.50 , Bundle branch block, unspecified
426.51 , Right bundle branch block and left posterior fascicular block
426.52 , Right bundle branch block and left anterior fascicular block
426.53 , Other bilateral bundle branch block
426.54 , Trifascicular block
426.6 , Other heart block
426.7 , Anomalous atrioventricular excitation
426.8 , Other specified conduction disorders
426.81 , Lown-Ganong-Levine syndrome
426.82 , Long QT syndrome
426.89 , Other
426.9 , Conduction disorder, unspecified
427 , Cardiac dysrhythmias
427.0 , Paroxysmal supraventricular tachycardia
427.1 , Paroxysmal ventricular tachycardia
427.2 , Paroxysmal tachycardia, unspecified
427.3 , Atrial fibrillation and flutter
427.31 , Atrial fibrillation
427.32 , Atrial flutter
427.4 , Ventricular fibrillation and flutter
427.41 , Ventricular fibrillation
427.42 , Ventricular flutter
427.5 , Cardiac arrest
427.6 , Premature beats
427.60 , Premature beats, unspecified
427.61 , Supraventricular premature beats
427.69 , Other
427.8 , Other specified cardiac dysrhythmias
427.81 , Sinoatrial node dysfunction
427.89 , Other
427.9 , Cardiac dysrhythmia, unspecified
428 , Heart failure
428.0 , Congestive heart failure, unspecified
428.1 , Left heart failure
428.2 , Systolic heart failure
428.20 , Unspecified
428.21 , Acute
428.22 , Chronic
428.23 , Acute on chronic
428.3 , Diastolic heart failure
428.30 , Unspecified
428.31 , Acute
428.32 , Chronic
428.33 , Acute on chronic
428.4 , Combined systolic and diastolic heart failure
428.40 , Unspecified
428.41 , Acute
428.42 , Chronic
428.43 , Acute on chronic
428.9 , Heart failure, unspecified
429 , Ill-defined descriptions and complications of heart disease
429.0 , Myocarditis, unspecified
429.1 , Myocardial degeneration
429.2 , Cardiovascular disease, unspecified
429.3 , Cardiomegaly
429.4 , Functional disturbances following cardiac surgery
429.5 , Rupture of chordae tendineae
429.6 , Rupture of papillary muscle
429.7 , Certain sequelae of myocardial infarction, not elsewhere classified
429.71 , Acquired cardiac septal defect
429.79 , Other
429.8 , Other ill-defined heart diseases
429.81 , Other disorders of papillary muscle
429.82 , Hyperkinetic heart disease
429.83 , Takotsubo syndrome
429.89 , Other
429.9 , Heart disease, unspecified
430 , Subarachnoid hemorrhage
431 , Intracerebral hemorrhage
432 , Other and unspecified intracranial hemorrhage
432.0 , Nontraumatic extradural hemorrhage
432.1 , Subdural hemorrhage
432.9 , Unspecified intracranial hemorrhage
433 , Occlusion and stenosis of precerebral arteries
0 , without mention of cerebral infarction
1 , with cerebral infarction
433.0 , Basilar artery
433.1 , Carotid artery
433.2 , Vertebral artery
433.3 , Multiple and bilateral
433.8 , Other specified precerebral artery
433.9 , Unspecified precerebral artery
434 , Occlusion of cerebral arteries
0 , without mention of cerebral infarction
1 , with cerebral infarction
434.0 , Cerebral thrombosis
434.1 , Cerebral embolism
434.9 , Cerebral artery occlusion, unspecified
435 , Transient cerebral ischemia
435.0 , Basilar artery syndrome
435.1 , Vertebral artery syndrome
435.2 , Subclavian steal syndrome
435.3 , Vertebrobasilar artery syndrome
435.8 , Other specified transient cerebral ischemias
435.9 , Unspecified transient cerebral ischemia
436 , Acute, but ill-defined, cerebrovascular disease
437 , Other and ill-defined cerebrovascular disease
437.0 , Cerebral atherosclerosis
437.1 , Other generalized ischemic cerebrovascular disease
437.2 , Hypertensive encephalopathy
437.3 , Cerebral aneurysm, nonruptured
437.4 , Cerebral arteritis
437.5 , Moyamoya disease
437.6 , Nonpyogenic thrombosis of intracranial venous sinus
437.7 , Transient global amnesia
437.8 , Other
437.9 , Unspecified
438 , Late effects of cerebrovascular disease
438.0 , Cognitive deficits
438.10 , Speech and language deficit, unspecified
438.11 , Aphasia
438.12 , Dysphasia
438.19 , Other speech and language deficits
438.2 , Hemiplegia/hemiparesis
438.20 , Hemiplegia affecting unspecified side
438.21 , Hemiplegia affecting dominant side
438.22 , Hemiplegia affecting nondominant side
438.3 , Monoplegia of upper limb
438.30 , Monoplegia of upper limb affecting unspecified side
438.31 , Monoplegia of upper limb affecting dominant side
438.32 , Monoplegia of upper limb affecting nondominant side
438.4 , Monoplegia of lower limb
438.40 , Monoplegia of lower limb affecting unspecified side
438.41 , Monoplegia of lower limb affecting dominant side
438.42 , Monoplegia of lower limb affecting nondominant side
438.5 , Other paralytic syndrome
438.50 , Other paralytic syndrome affecting unspecified side
438.51 , Other paralytic syndrome affecting dominant side
438.52 , Other paralytic syndrome affecting nondominant side
438.53 , Other paralytic syndrome, bilateral
438.6 , Alterations of sensations
438.7 , Disturbances of vision
438.8 , Other late effects of cerebrovascular disease
438.81 , Apraxia
438.82 , Dysphagia
438.83 , Facial weakness
438.84 , Ataxia
438.85 , Vertigo
438.89 , Other late effects of cerebrovascular disease
438.9 , Unspecified late effects of cerebrovascular disease
440 , Atherosclerosis
440.0 , Of aorta
440.1 , Of renal artery
440.2 , Of native arteries of the extremities
440.20 , Atherosclerosis of the extremities, unspecified
440.21 , Atherosclerosis of the extremities with intermittent claudication
440.22 , Atherosclerosis of the extremities with rest pain
440.23 , Atherosclerosis of the extremities with ulceration
440.24 , Atherosclerosis of the extremities with gangrene
440.29 , Other
440.3 , Of bypass graft of the extremities
440.30 , Of unspecified graft
440.31 , Of autologous vein bypass graft
440.32 , Of nonautologous vein bypass graft
440.4 , Chronic total occlusion of artery of the extremities
440.8 , Of other specified arteries
440.9 , Generalized and unspecified atherosclerosis
441 , Aortic aneurysm and dissection
441.0 , Dissection of aorta
441.00 , Unspecified site
441.01 , Thoracic
441.02 , Abdominal
441.03 , Thoracoabdominal
441.1 , Thoracic aneurysm, ruptured
441.2 , Thoracic aneurysm without mention of rupture
441.3 , Abdominal aneurysm, ruptured
441.4 , Abdominal aneurysm without mention of rupture
441.5 , Aortic aneurysm of unspecified site, ruptured
441.6 , Thoracoabdominal aneurysm, ruptured
441.7 , Thoracoabdominal aneurysm, without mention of rupture
441.9 , Aortic aneurysm of unspecified site without mention of rupture
442 , Other aneurysm
442.0 , Of artery of upper extremity
